Well,Mean Intensity 405nm,Mean Intensity 488nm,Mean Intensity 561nm,Mean Intensity 640nm,Mean Intensity CyOFP405FR,Mean Intensity CyOFP488FR,Mean Intensity LSSmOrange,Mean Intensity TagRFP675,Mean Intensity mTsapphire
37,1.069027265729583,0.6782880886685047,0.21471478482922718,1.53725229113672,0.4611842256405047,1.219974093589231,0.7413465846358269,2.326835860261378,3.664259435032088
61,16.304707190580224,0.7122585057903582,0.3795915484114319,1.9997779261657842,1.0933319425814418,2.547836472476825,1.1536133845934358,3.649590208086816,15.144467060489166
62,4.345568862869765,0.6337709444683837,0.3918655866639553,1.8552279033894548,1.2241237476679878,2.5319885451582165,0.8203240478296939,3.5312448294066834,5.2836066175891965
63,1.1609500939451352,0.7563340082576939,0.45227229218393306,2.0224738939650733,0.9536139010554749,2.9498849230802398,0.9945080096200376,4.999308351623535,2.949705448358676
64,0.7621231984381448,0.5086846125464735,3.633343691988761,1.7850434275203573,1.0070231573890929,2.680397897047199,0.5141232410457627,7.266575974442557,1.6379919099318636
65,0.8455067870801389,0.5591211298523193,3.5980896644906717,1.5163122789700862,0.4974328128615645,2.391760124085042,0.532854078816203,8.057034536103643,2.042238379542565
66,0.7771720251656535,0.7127088168548671,6.090565596651712,1.5240284656909775,0.4782114633204653,3.2825049291330006,0.6166598097741647,11.048804455085104,2.050762312033109
67,0.7131079574146529,0.4683680231708844,0.2765279922591559,1.6953823727845194,1.0787462730653432,1.9090932868452568,0.5198141196119912,2.190382665311965,1.656524966757037
68,0.6844925892835637,0.6066775579334761,0.3343226051253991,1.7533626167336878,0.7148999660574142,1.7654943918820794,0.5735148750774454,2.7779236558408997,1.7931280549395876
69,0.7114867843964231,0.6675168616671072,0.44542305975273777,2.1024773368247525,1.0924408688314524,2.5902519977573792,0.6816117049045546,3.6551633840592594,2.0563412918079975
70,0.7174128837734265,0.7383092782493655,0.44426657059579894,1.8698834252678092,1.6151011925800323,3.0377967491583173,2.7733731012692187,8.223667556024612,2.2099031738174695
